ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q1]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[black puppy]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12035	15:29:51.060	4331597913733																32		Fixation	508	767	384	1.15	36.92	224.45	1	1443	936	334	933	395	934	364	774	370	256.92	205.09	256.15	188.43	256.54	196.76	229.09	330.34	593.06	297.53	328.02	593.85					670.48	670.48	2.79	3.33	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12044	15:29:51.069	4331597922023																32		Fixation	508	767	384	1.15	36.92	224.45	1	1444	916	319	941	411	928	365	768	371	251.39	209.33	258.16	184.02	254.77	196.67	229.13	330.37	593.10	297.58	328.01	593.84					670.52	670.52	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12052	15:29:51.077	4331597930335																32		Fixation	508	767	384	1.15	36.92	224.45	1	1445	915	320	926	425	920	372	760	378	251.04	209.05	254.17	180.10	252.60	194.58	229.14	330.42	593.14	297.57	328.03	593.90					670.58	670.58	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12060	15:29:51.085	4331597938684																32		Fixation	508	767	384	1.15	36.92	224.45	1	1446	926	336	932	423	929	379	769	385	254.05	204.64	255.74	180.73	254.90	192.69	229.19	330.51	593.18	297.62	328.11	593.93					670.66	670.66	2.99	3.34	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12069	15:29:51.094	4331597947091																32		Fixation	508	767	384	1.15	36.92	224.45	1	1447	928	337	923	420	925	378	765	384	254.81	204.42	253.31	181.47	254.06	192.95	229.25	330.52	593.21	297.68	328.10	593.89					670.69	670.69	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12077	15:29:51.102	4331597955353																32		Fixation	508	767	384	1.15	36.92	224.45	1	1448	926	340	927	405	926	372	766	378	254.06	203.40	254.50	185.69	254.28	194.54	229.24	330.58	593.28	297.67	328.08	593.92					670.78	670.78	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12085	15:29:51.110	4331597963686																32		Fixation	508	767	384	1.15	36.92	224.45	1	1449	929	338	926	407	927	372	767	378	254.99	204.11	254.26	185.01	254.62	194.56	229.27	330.67	593.34	297.73	328.14	593.91					670.88	670.88	3.01	3.30	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12094	15:29:51.119	4331597972016																32		Fixation	508	767	384	1.15	36.92	224.45	1	1450	938	411	919	381	928	396	768	402	257.54	184.02	252.31	192.24	254.93	188.13	229.33	330.67	593.34	297.76	328.12	593.83					670.87	670.87	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12102	15:29:51.127	4331597980354																32		Fixation	508	767	384	1.15	36.92	224.45	1	1451	935	383	914	387	924	385	764	391	256.51	191.79	250.81	190.67	253.66	191.23	229.32	330.71	593.35	297.74	328.09	593.83					670.91	670.91	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12110	15:29:51.135	4331597988680																32		Fixation	508	767	384	1.15	36.92	224.45	1	1452	937	415	904	388	920	401	760	407	257.28	182.78	248.18	190.29	252.73	186.53	229.34	330.77	593.39	297.79	328.12	593.81					670.97	670.97	3.11	3.29	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12119	15:29:51.144	4331597997013																32		Fixation	508	767	384	1.15	36.92	224.45	1	1453	924	349	952	391	938	370	778	376	253.52	201.11	261.30	189.36	257.41	195.24	229.40	330.77	593.39	297.79	328.09	593.71					670.96	670.96	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12127	15:29:51.152	4331598005351																32		Fixation	508	767	384	1.15	36.92	224.45	1	1454	932	344	929	409	930	376	770	382	255.83	202.37	255.03	184.48	255.43	193.43	229.36	330.81	593.42	297.78	328.07	593.68					671.02	671.02	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12135	15:29:51.160	4331598013698																32		Fixation	508	767	384	1.15	36.92	224.45	1	1455	928	339	935	407	931	373	771	379	254.66	203.65	256.69	185.19	255.67	194.42	229.38	330.90	593.46	297.81	328.11	593.62					671.09	671.09	3.10	3.30	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12144	15:29:51.169	4331598022012																32		Fixation	508	767	384	1.15	36.92	224.45	1	1456	918	337	929	410	923	373	763	379	252.00	204.24	255.03	184.37	253.52	194.30	229.42	330.90	593.47	297.82	328.06	593.52					671.10	671.10	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12152	15:29:51.177	4331598030351																32		Fixation	508	767	384	1.15	36.92	224.45	1	1457	923	330	912	425	917	377	757	383	253.22	206.30	250.30	180.04	251.76	193.17	229.38	330.93	593.53	297.80	328.01	593.49					671.16	671.16	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12160	15:29:51.185	4331598038671																32		Fixation	508	767	384	1.15	36.92	224.45	1	1458	933	354	908	425	920	389	760	395	255.99	199.53	249.11	180.02	252.55	189.77	229.40	330.99	593.56	297.82	328.04	593.46					671.22	671.22	3.39	3.33	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12169	15:29:51.194	4331598047008																32		Fixation	508	767	384	1.15	36.92	224.45	1	1459	946	369	912	422	929	395	769	401	259.71	195.40	250.19	181.05	254.95	188.23	229.43	330.93	593.55	297.83	327.99	593.41					671.18	671.18	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12177	15:29:51.202	4331598055344																32		Fixation	508	767	384	1.15	36.92	224.45	1	1460	940	378	915	425	927	401	767	407	257.96	193.15	251.25	180.14	254.60	186.64	229.38	330.91	593.57	297.80	327.95	593.47					671.19	671.19	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12185	15:29:51.210	4331598063683																32		Fixation	508	767	384	1.15	36.92	224.45	1	1461	927	339	919	420	923	379	763	385	254.50	203.74	252.38	181.39	253.44	192.56	229.40	330.92	593.60	297.81	327.98	593.55					671.22	671.22	2.94	3.32	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12194	15:29:51.219	4331598072001																32		Fixation	508	767	384	1.15	36.92	224.45	1	1462	928	335	917	421	922	378	762	384	254.78	204.90	251.75	181.19	253.26	193.04	229.42	330.82	593.58	297.82	327.96	593.58					671.16	671.16	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12202	15:29:51.227	4331598080356																32		Fixation	508	767	384	1.15	36.92	224.45	1	1463	936	336	933	401	934	368	774	374	257.03	204.72	256.16	186.77	256.60	195.74	229.38	330.79	593.58	297.80	327.95	593.70					671.14	671.14	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12210	15:29:51.235	4331598088674																32		Fixation	508	767	384	1.15	36.92	224.45	1	1464	939	330	930	404	934	367	774	373	257.66	206.37	255.39	185.89	256.52	196.13	229.39	330.79	593.58	297.83	328.04	593.81					671.14	671.14	2.80	3.29	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12219	15:29:51.244	4331598097036																32		Fixation	508	767	384	1.15	36.92	224.45	1	1465	941	336	930	404	935	370	775	376	258.36	204.63	255.29	185.92	256.83	195.28	229.43	330.72	593.51	297.84	328.06	593.89					671.04	671.04	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12227	15:29:51.252	4331598105343																32		Fixation	508	767	384	1.15	36.92	224.45	1	1466	942	290	918	416	930	353	770	359	258.62	217.30	252.02	182.67	255.32	199.99	229.37	330.66	593.49	297.82	328.10	594.06					671.00	671.00	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12235	15:29:51.260	4331598113669																32		Fixation	508	767	384	1.15	36.92	224.45	1	1467	927	384	919	415	923	399	763	405	254.47	191.41	252.26	182.79	253.37	187.10	229.39	330.66	593.46	297.86	328.21	594.20					670.96	670.96	3.02	3.31	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12244	15:29:51.269	4331598121997																32		Fixation	508	767	384	1.15	36.92	224.45	1	1468	927	380	920	414	923	397	763	403	254.32	192.41	252.48	183.04	253.40	187.72	229.42	330.55	593.38	297.87	328.22	594.31					670.84	670.84	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12252	15:29:51.277	4331598130334																32		Fixation	508	767	384	1.15	36.92	224.45	1	1469	932	364	919	413	925	388	765	394	255.86	196.80	252.18	183.43	254.02	190.12	229.38	330.52	593.32	297.84	328.25	594.48					670.78	670.78	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12260	15:29:51.285	4331598138671																32		Fixation	508	767	384	1.15	36.92	224.45	1	1470	943	339	925	413	934	376	774	382	258.74	203.68	254.00	183.42	256.37	193.55	229.39	330.45	593.31	297.86	328.33	594.62					670.73	670.73	2.95	3.32	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12269	15:29:51.294	4331598147015																32		Fixation	508	767	384	1.15	36.92	224.45	1	1471	943	339	929	414	936	376	776	382	258.74	203.68	254.88	183.20	256.81	193.44	229.42	330.34	593.22	297.89	328.31	594.69					670.60	670.60	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12277	15:29:51.302	4331598155333																32		Fixation	508	767	384	1.15	36.92	224.45	1	1472	941	349	942	401	941	375	781	381	258.37	201.02	258.65	186.77	258.51	193.89	229.38	330.27	593.18	297.86	328.29	594.82					670.53	670.53	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12285	15:29:51.310	4331598163741																32		Fixation	508	767	384	1.15	36.92	224.45	1	1473	929	334	943	409	936	371	776	377	254.92	205.17	258.86	184.63	256.89	194.90	229.39	330.20	593.19	297.86	328.33	594.93					670.50	670.50	2.71	3.39	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12294	15:29:51.319	4331598171994																32		Fixation	508	767	384	1.15	36.92	224.45	1	1474	926	328	937	405	931	366	771	372	254.12	206.87	257.16	185.68	255.64	196.28	229.40	330.10	593.14	297.86	328.30	594.97					670.41	670.41	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12302	15:29:51.327	4331598180327																32		Fixation	508	767	384	1.15	36.92	224.45	1	1475	930	326	924	421	927	373	767	379	255.30	207.44	253.53	181.24	254.42	194.34	229.32	330.09	593.13	297.80	328.29	595.06					670.40	670.40	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12310	15:29:51.335	4331598188658																32		Fixation	508	767	384	1.15	36.92	224.45	1	1476	937	342	916	426	926	384	766	390	257.14	202.96	251.33	179.79	254.24	191.37	229.32	330.07	593.17	297.82	328.34	595.11					670.42	670.42	2.98	3.40	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12319	15:29:51.344	4331598197013																32		Fixation	508	767	384	1.15	36.92	224.45	1	1477	940	335	919	426	929	380	769	386	258.12	204.99	252.29	179.82	255.20	192.40	229.33	330.05	593.12	297.81	328.33	595.09					670.37	670.37	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12327	15:29:51.352	4331598205326																32		Fixation	508	767	384	1.15	36.92	224.45	1	1478	934	355	919	425	926	390	766	396	256.44	199.31	252.13	180.09	254.29	189.70	229.28	330.09	593.12	297.75	328.34	595.14					670.39	670.39	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12335	15:29:51.360	4331598213688																32		Fixation	508	767	384	1.15	36.92	224.45	1	1479	940	358	923	414	931	386	771	392	257.95	198.57	253.42	183.16	255.68	190.87	229.28	330.11	593.16	297.77	328.39	595.15					670.44	670.44	2.98	3.42	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12344	15:29:51.369	4331598221994																32		Fixation	508	767	384	1.15	36.92	224.45	1	1480	925	345	927	416	926	380	766	386	253.80	202.13	254.54	182.60	254.17	192.36	229.29	330.07	593.16	297.76	328.36	595.11					670.42	670.42	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12352	15:29:51.377	4331598230337																32		Fixation	508	767	384	1.15	36.92	224.45	1	1481	930	323	931	412	930	367	770	373	255.37	208.26	255.60	183.70	255.49	195.98	229.24	330.09	593.20	297.71	328.32	595.15					670.47	670.47	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12360	15:29:51.385	4331598238632																32		Fixation	508	767	384	1.15	36.92	224.45	1	1482	927	321	932	410	929	365	769	371	254.34	208.60	255.76	184.17	255.05	196.39	229.24	330.09	593.31	297.73	328.32	595.16					670.56	670.56	2.95	3.40	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12369	15:29:51.394	4331598246988																32		Fixation	508	767	384	1.15	36.92	224.45	1	1483	921	317	929	423	925	370	765	376	252.67	209.85	255.10	180.72	253.88	195.29	229.27	330.03	593.35	297.71	328.23	595.13					670.57	670.57	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12377	15:29:51.402	4331598255320																32		Fixation	508	767	384	1.15	36.92	224.45	1	1484	896	330	924	431	910	380	750	386	245.81	206.17	253.48	178.49	249.65	192.33	229.22	330.03	593.42	297.68	328.14	595.15					670.63	670.63	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12385	15:29:51.410	4331598263647																32		Fixation	508	767	384	1.15	36.92	224.45	1	1485	929	330	921	446	925	388	765	394	255.10	206.37	252.75	174.31	253.93	190.34	229.24	330.05	593.51	297.72	328.14	595.12					670.72	670.72	3.15	3.41	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12394	15:29:51.419	4331598271985																32		Fixation	508	767	384	1.15	36.92	224.45	1	1486	924	331	917	435	920	383	760	389	253.73	205.90	251.67	177.30	252.70	191.60	229.26	330.01	593.52	297.69	328.07	595.04					670.70	670.70	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12402	15:29:51.427	4331598280335																32		Fixation	508	767	384	1.15	36.92	224.45	1	1487	922	334	929	413	925	373	765	379	253.13	205.20	254.99	183.56	254.06	194.38	229.21	330.05	593.50	297.65	328.04	595.01					670.71	670.71	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12410	15:29:51.435	4331598288651																32		Fixation	508	767	384	1.15	36.92	224.45	1	1488	891	320	929	403	910	361	750	367	244.52	208.92	255.07	186.19	249.80	197.56	229.23	330.08	593.52	297.67	328.08	594.96					670.73	670.73	3.02	3.43	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12419	15:29:51.444	4331598296994																32		Fixation	508	767	384	1.15	36.92	224.45	1	1489	922	317	933	403	927	360	767	366	253.10	209.70	256.22	186.17	254.66	197.94	229.25	330.06	593.45	297.66	328.06	594.88					670.66	670.66	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12427	15:29:51.452	4331598305319																32		Fixation	508	767	384	1.15	36.92	224.45	1	1490	917	324	928	415	922	369	762	375	251.80	207.85	254.71	182.97	253.26	195.41	229.20	330.09	593.40	297.61	328.07	594.90					670.64	670.64	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12435	15:29:51.460	4331598313645																32		Fixation	508	767	384	1.15	36.92	224.45	1	1491	924	351	930	404	927	377	767	383	253.51	200.49	255.16	186.03	254.33	193.26	229.21	330.08	593.38	297.63	328.16	594.91					670.62	670.62	3.25	3.43	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12444	15:29:51.469	4331598321979																32		Fixation	508	767	384	1.15	36.92	224.45	1	1492	932	354	963	423	947	388	787	394	255.84	199.60	264.40	180.65	260.12	190.12	229.25	330.01	593.29	297.64	328.15	594.90					670.50	670.50	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12452	15:29:51.477	4331598330310																32		Fixation	508	767	384	1.15	36.92	224.45	1	1493	936	352	926	425	931	388	771	394	256.97	200.20	254.29	180.03	255.63	190.11	229.20	329.99	593.22	297.59	328.15	594.99					670.43	670.43	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12460	15:29:51.485	4331598338640																	42	Saccade	33						0	1494	936	337	928	424	932	380	772	386	257.00	204.23	254.83	180.37	255.91	192.30	229.21	329.93	593.18	297.63	328.19	595.06					670.37	670.37	3.14	3.42	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12469	15:29:51.494	4331598346990																	42	Saccade	33						0	1495	920	329	922	407	921	368	761	374	252.60	206.45	252.93	185.21	252.77	195.83	229.23	329.78	593.11	297.63	328.16	595.11					670.23	670.23	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12477	15:29:51.502	4331598355312																	42	Saccade	33						0	1496	910	321	923	406	916	363	756	369	249.84	208.85	253.35	185.36	251.60	197.10	229.19	329.72	593.04	297.58	328.16	595.20					670.15	670.15	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12485	15:29:51.510	4331598363660																	42	Saccade	33						0	1497	905	297	921	401	913	349	753	355	248.41	215.25	252.77	186.79	250.59	201.02	229.21	329.70	593.01	297.59	328.18	595.24					670.10	670.10	2.79	3.40	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12494	15:29:51.519	4331598371980																33		Fixation	333	761	375	0.28	123.64	86.72	1	1498	906	295	921	391	913	343	753	349	248.55	215.98	252.92	189.42	250.74	202.70	229.24	329.63	592.92	297.59	328.17	595.17					669.99	669.99	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter	Dog-Pictures.jpg	160	-6	1600	1092									12502	15:29:51.527	4331598380308																33		Fixation	333	761	375	0.28	123.64	86.72	1	1499	900	311	924	386	912	348	752	354	246.96	211.35	253.53	190.97	250.24	201.16	229.21	329.63	592.86	297.56	328.15	595.15					669.95	669.95	-1.00	-1.00	0	0				
